GridType,SeedSpacing,k,nTrain,Superpixels,Time,TrainingPrSuperpixels,TP,FP,TN,FN,TotalPixels,SuperpixelsProportion,TrainingPrPixels,FPR,FNR,Sensitivity,Specificity,FDR,FOR,Precision,NPV,Accuracy
hex,30,4,1897,2108,18.19955563545227,0.9,121925,73,1083911,22851,1228760,0.0017155506364139458,0.0015438328070575215,6.734416744158585e-05,0.1578369342985025,0.8421630657014975,0.9999326558325584,0.0005983704650895916,0.020646715373314226,0.9994016295349104,0.9793532846266858,0.981343793743286
hex,30,5,1897,2108,18.71648335456848,0.9,121925,73,1083911,22851,1228760,0.0017155506364139458,0.0015438328070575215,6.734416744158585e-05,0.1578369342985025,0.8421630657014975,0.9999326558325584,0.0005983704650895916,0.020646715373314226,0.9994016295349104,0.9793532846266858,0.981343793743286
hex,40,3,1091,1212,25.740829944610596,0.9,121940,81,1083903,22836,1228760,0.0009863602330805038,0.0008878869754874833,7.472435017491033e-05,0.15773332596562967,0.8422666740343703,0.9999252756498251,0.0006638201621032445,0.020633591117688994,0.9993361798378968,0.979366408882311,0.981349490543312
hex,40,4,1091,1212,14.906660318374634,0.9,121888,36,1083948,22888,1228760,0.0009863602330805038,0.0008878869754874833,3.321082229996015e-05,0.15809250151958887,0.8419074984804111,0.9999667891777,0.00029526590334962764,0.02067876361086918,0.9997047340966504,0.9793212363891308,0.981343793743286
hex,40,5,1091,1212,10.620204448699951,0.9,112477,0,1083984,32299,1228760,0.0009863602330805038,0.0008878869754874833,0.0,0.22309636956401613,0.7769036304359839,1.0,0.0,0.028934418960066578,1.0,0.9710655810399335,0.9737141508512647
square,10,3,10000,12390,1.00240159034729,1.0,123448,267,1083717,21328,1228760,0.010083336046095251,0.008138285751489307,0.00024631359872470443,0.14731723490081228,0.8526827650991877,0.9997536864012753,0.002158186153659621,0.019300571469940138,0.9978418138463404,0.9806994285300599,0.9824253719196588
square,10,4,10000,12390,1.4345440864562988,1.0,123359,132,1083852,21417,1228760,0.010083336046095251,0.008138285751489307,0.00012177301509985388,0.1479319776758579,0.8520680223241421,0.9998782269849001,0.001068903806755148,0.01937718329203117,0.9989310961932448,0.9806228167079688,0.9824628080341157
square,10,5,10000,12390,1.970689296722412,1.0,123359,132,1083852,21417,1228760,0.010083336046095251,0.008138285751489307,0.00012177301509985388,0.1479319776758579,0.8520680223241421,0.9998782269849001,0.001068903806755148,0.01937718329203117,0.9989310961932448,0.9806228167079688,0.9824628080341157
square,20,3,3115,3115,18.48620080947876,1.0,123059,183,1083801,21717,1228760,0.002535076011588919,0.002535076011588919,0.00016882168002479742,0.1500041443333149,0.8499958556666851,0.9998311783199753,0.0014848834001395628,0.019644184897939246,0.9985151165998605,0.9803558151020607,0.9821771542042385
square,20,4,3115,3115,8.386712074279785,1.0,123059,183,1083801,21717,1228760,0.002535076011588919,0.002535076011588919,0.00016882168002479742,0.1500041443333149,0.8499958556666851,0.9998311783199753,0.0014848834001395628,0.019644184897939246,0.9985151165998605,0.9803558151020607,0.9821771542042385
square,20,5,3115,3115,10.220152854919434,1.0,123059,183,1083801,21717,1228760,0.002535076011588919,0.002535076011588919,0.00016882168002479742,0.1500041443333149,0.8499958556666851,0.9998311783199753,0.0014848834001395628,0.019644184897939246,0.9985151165998605,0.9803558151020607,0.9821771542042385
square,30,3,1416,1416,20.646494150161743,1.0,121090,49,1083935,23686,1228760,0.0011523812624108858,0.0011523812624108858,4.520361924161242e-05,0.1636044648284246,0.8363955351715754,0.9999547963807583,0.00040449401101214305,0.021384571076207476,0.9995955059889878,0.9786154289237925,0.9806837787688402
square,30,4,1416,1416,14.603206396102905,1.0,121210,89,1083895,23566,1228760,0.0011523812624108858,0.0011523812624108858,8.21045329082348e-05,0.1627755981654418,0.8372244018345583,0.9999178954670918,0.0007337241032489963,0.02127930464368497,0.999266275896751,0.978720695356315,0.980748885054852
square,30,5,1416,1416,10.012786626815796,1.0,121210,89,1083895,23566,1228760,0.0011523812624108858,0.0011523812624108858,8.21045329082348e-05,0.1627755981654418,0.8372244018345583,0.9999178954670918,0.0007337241032489963,0.02127930464368497,0.999266275896751,0.978720695356315,0.980748885054852
square,40,3,748,748,19.463416576385498,1.0,121411,0,1083984,23365,1228760,0.0006087437742114001,0.0006087437742114001,0.0,0.16138724650494557,0.8386127534950545,1.0,0.0,0.02109994229461534,1.0,0.9789000577053847,0.9809848953416452
square,40,4,748,748,9.996578931808472,1.0,121411,0,1083984,23365,1228760,0.0006087437742114001,0.0006087437742114001,0.0,0.16138724650494557,0.8386127534950545,1.0,0.0,0.02109994229461534,1.0,0.9789000577053847,0.9809848953416452
square,40,5,748,748,25.451948165893555,1.0,121411,0,1083984,23365,1228760,0.0006087437742114001,0.0006087437742114001,0.0,0.16138724650494557,0.8386127534950545,1.0,0.0,0.02109994229461534,1.0,0.9789000577053847,0.9809848953416452
hex,10,3,10000,18275,1.0846774578094482,1.0,123231,183,1083801,21545,1228760,0.014872717210846707,0.008138285751489307,0.00016882168002479742,0.1488161021163729,0.8511838978836271,0.9998311783199753,0.0014828139433127523,0.019491634293696273,0.9985171860566873,0.9805083657063037,0.982317132719164
hex,10,4,10000,18275,1.1591503620147705,1.0,123536,202,1083782,21240,1228760,0.014872717210846707,0.008138285751489307,0.00018634961401644304,0.14670939934795824,0.8532906006520418,0.9998136503859836,0.0016324815335628504,0.01922133676976567,0.9983675184664371,0.9807786632302343,0.9825498876916566
hex,10,5,10000,18275,1.5791265964508057,1.0,123547,194,1083790,21229,1228760,0.014872717210846707,0.008138285751489307,0.00017896943128311858,0.14663341990385148,0.8533665800961485,0.9998210305687169,0.0015677907888250458,0.01921143437352661,0.9984322092111749,0.9807885656264734,0.9825653504345845
hex,20,3,4888,4888,36.504788398742676,1.0,122259,130,1083854,22517,1228760,0.003977994075327973,0.003977994075327973,0.00011992796941652276,0.15552992208653368,0.8444700779134663,0.9998800720305835,0.0010621869612465172,0.02035212419703698,0.9989378130387535,0.979647875802963,0.9815692242586022
hex,20,4,4888,4888,7.300199508666992,1.0,122551,156,1083828,22225,1228760,0.003977994075327973,0.003977994075327973,0.0001439135632998273,0.15351301320660882,0.8464869867933912,0.9998560864367002,0.0012713211145248438,0.020093973796915698,0.9987286788854751,0.9799060262030843,0.9817857026595918
hex,20,5,4888,4888,20.179691553115845,1.0,122551,156,1083828,22225,1228760,0.003977994075327973,0.003977994075327973,0.0001439135632998273,0.15351301320660882,0.8464869867933912,0.9998560864367002,0.0012713211145248438,0.020093973796915698,0.9987286788854751,0.9799060262030843,0.9817857026595918
hex,30,3,2108,2108,21.67319917678833,1.0,122115,140,1083844,22661,1228760,0.0017155506364139458,0.0017155506364139458,0.00012915319783317835,0.15652456208211304,0.8434754379178869,0.9998708468021669,0.001145147437732608,0.020479799006782616,0.9988548525622674,0.9795202009932173,0.9814438946580293
hex,30,4,2108,2108,36.916300773620605,1.0,121925,73,1083911,22851,1228760,0.0017155506364139458,0.0017155506364139458,6.734416744158585e-05,0.1578369342985025,0.8421630657014975,0.9999326558325584,0.0005983704650895916,0.020646715373314226,0.9994016295349104,0.9793532846266858,0.981343793743286
hex,30,5,2108,2108,40.342127323150635,1.0,121925,73,1083911,22851,1228760,0.0017155506364139458,0.0017155506364139458,6.734416744158585e-05,0.1578369342985025,0.8421630657014975,0.9999326558325584,0.0005983704650895916,0.020646715373314226,0.9994016295349104,0.9793532846266858,0.981343793743286
hex,40,3,1212,1212,14.41067099571228,1.0,121940,81,1083903,22836,1228760,0.0009863602330805038,0.0009863602330805038,7.472435017491033e-05,0.15773332596562967,0.8422666740343703,0.9999252756498251,0.0006638201621032445,0.020633591117688994,0.9993361798378968,0.979366408882311,0.981349490543312
hex,40,4,1212,1212,19.733680486679077,1.0,121888,36,1083948,22888,1228760,0.0009863602330805038,0.0009863602330805038,3.321082229996015e-05,0.15809250151958887,0.8419074984804111,0.9999667891777,0.00029526590334962764,0.02067876361086918,0.9997047340966504,0.9793212363891308,0.981343793743286
hex,40,5,1212,1212,17.201054334640503,1.0,121888,36,1083948,22888,1228760,0.0009863602330805038,0.0009863602330805038,3.321082229996015e-05,0.15809250151958887,0.8419074984804111,0.9999667891777,0.00029526590334962764,0.02067876361086918,0.9997047340966504,0.9793212363891308,0.981343793743286
square,10,3,10000,12390,1.238849401473999,1.5,123448,267,1083717,21328,1228760,0.010083336046095251,0.008138285751489307,0.00024631359872470443,0.14731723490081228,0.8526827650991877,0.9997536864012753,0.002158186153659621,0.019300571469940138,0.9978418138463404,0.9806994285300599,0.9824253719196588
square,10,4,10000,12390,1.3980293273925781,1.5,123359,132,1083852,21417,1228760,0.010083336046095251,0.008138285751489307,0.00012177301509985388,0.1479319776758579,0.8520680223241421,0.9998782269849001,0.001068903806755148,0.01937718329203117,0.9989310961932448,0.9806228167079688,0.9824628080341157
square,10,5,10000,12390,1.5556683540344238,1.5,123359,132,1083852,21417,1228760,0.010083336046095251,0.008138285751489307,0.00012177301509985388,0.1479319776758579,0.8520680223241421,0.9998782269849001,0.001068903806755148,0.01937718329203117,0.9989310961932448,0.9806228167079688,0.9824628080341157
square,20,3,4672,3115,22.587647914886475,1.5,123059,183,1083801,21717,1228760,0.002535076011588919,0.0038022071030958038,0.00016882168002479742,0.1500041443333149,0.8499958556666851,0.9998311783199753,0.0014848834001395628,0.019644184897939246,0.9985151165998605,0.9803558151020607,0.9821771542042385
square,20,4,4672,3115,12.915317296981812,1.5,123059,183,1083801,21717,1228760,0.002535076011588919,0.0038022071030958038,0.00016882168002479742,0.1500041443333149,0.8499958556666851,0.9998311783199753,0.0014848834001395628,0.019644184897939246,0.9985151165998605,0.9803558151020607,0.9821771542042385
square,20,5,4672,3115,9.498941898345947,1.5,123059,183,1083801,21717,1228760,0.002535076011588919,0.0038022071030958038,0.00016882168002479742,0.1500041443333149,0.8499958556666851,0.9998311783199753,0.0014848834001395628,0.019644184897939246,0.9985151165998605,0.9803558151020607,0.9821771542042385
square,30,3,2124,1416,13.690773487091064,1.5,121090,49,1083935,23686,1228760,0.0011523812624108858,0.0017285718936163286,4.520361924161242e-05,0.1636044648284246,0.8363955351715754,0.9999547963807583,0.00040449401101214305,0.021384571076207476,0.9995955059889878,0.9786154289237925,0.9806837787688402
square,30,4,2124,1416,16.81270980834961,1.5,121210,89,1083895,23566,1228760,0.0011523812624108858,0.0017285718936163286,8.21045329082348e-05,0.1627755981654418,0.8372244018345583,0.9999178954670918,0.0007337241032489963,0.02127930464368497,0.999266275896751,0.978720695356315,0.980748885054852
square,30,5,2124,1416,17.456780433654785,1.5,121210,89,1083895,23566,1228760,0.0011523812624108858,0.0017285718936163286,8.21045329082348e-05,0.1627755981654418,0.8372244018345583,0.9999178954670918,0.0007337241032489963,0.02127930464368497,0.999266275896751,0.978720695356315,0.980748885054852
square,40,3,1122,748,24.128010749816895,1.5,121411,0,1083984,23365,1228760,0.0006087437742114001,0.0009131156613171002,0.0,0.16138724650494557,0.8386127534950545,1.0,0.0,0.02109994229461534,1.0,0.9789000577053847,0.9809848953416452
square,40,4,1122,748,8.511273860931396,1.5,121411,0,1083984,23365,1228760,0.0006087437742114001,0.0009131156613171002,0.0,0.16138724650494557,0.8386127534950545,1.0,0.0,0.02109994229461534,1.0,0.9789000577053847,0.9809848953416452
square,40,5,1122,748,21.239585399627686,1.5,121411,0,1083984,23365,1228760,0.0006087437742114001,0.0009131156613171002,0.0,0.16138724650494557,0.8386127534950545,1.0,0.0,0.02109994229461534,1.0,0.9789000577053847,0.9809848953416452
hex,10,3,10000,18275,1.0604920387268066,1.5,123231,183,1083801,21545,1228760,0.014872717210846707,0.008138285751489307,0.00016882168002479742,0.1488161021163729,0.8511838978836271,0.9998311783199753,0.0014828139433127523,0.019491634293696273,0.9985171860566873,0.9805083657063037,0.982317132719164
hex,10,4,10000,18275,1.3468143939971924,1.5,123536,202,1083782,21240,1228760,0.014872717210846707,0.008138285751489307,0.00018634961401644304,0.14670939934795824,0.8532906006520418,0.9998136503859836,0.0016324815335628504,0.01922133676976567,0.9983675184664371,0.9807786632302343,0.9825498876916566
hex,10,5,10000,18275,1.6025025844573975,1.5,123547,194,1083790,21229,1228760,0.014872717210846707,0.008138285751489307,0.00017896943128311858,0.14663341990385148,0.8533665800961485,0.9998210305687169,0.0015677907888250458,0.01921143437352661,0.9984322092111749,0.9807885656264734,0.9825653504345845
hex,20,3,7332,4888,26.894912481307983,1.5,122259,130,1083854,22517,1228760,0.003977994075327973,0.005966991112991959,0.00011992796941652276,0.15552992208653368,0.8444700779134663,0.9998800720305835,0.0010621869612465172,0.02035212419703698,0.9989378130387535,0.979647875802963,0.9815692242586022
hex,20,4,7332,4888,32.57828974723816,1.5,122551,156,1083828,22225,1228760,0.003977994075327973,0.005966991112991959,0.0001439135632998273,0.15351301320660882,0.8464869867933912,0.9998560864367002,0.0012713211145248438,0.020093973796915698,0.9987286788854751,0.9799060262030843,0.9817857026595918
hex,20,5,7332,4888,41.72080898284912,1.5,122551,156,1083828,22225,1228760,0.003977994075327973,0.005966991112991959,0.0001439135632998273,0.15351301320660882,0.8464869867933912,0.9998560864367002,0.0012713211145248438,0.020093973796915698,0.9987286788854751,0.9799060262030843,0.9817857026595918
hex,30,3,3162,2108,18.295933485031128,1.5,122115,140,1083844,22661,1228760,0.0017155506364139458,0.0025733259546209188,0.00012915319783317835,0.15652456208211304,0.8434754379178869,0.9998708468021669,0.001145147437732608,0.020479799006782616,0.9988548525622674,0.9795202009932173,0.9814438946580293
hex,30,4,3162,2108,18.002991199493408,1.5,121925,73,1083911,22851,1228760,0.0017155506364139458,0.0025733259546209188,6.734416744158585e-05,0.1578369342985025,0.8421630657014975,0.9999326558325584,0.0005983704650895916,0.020646715373314226,0.9994016295349104,0.9793532846266858,0.981343793743286
hex,30,5,3162,2108,20.491100549697876,1.5,122144,140,1083844,22632,1228760,0.0017155506364139458,0.0025733259546209188,0.00012915319783317835,0.15632425263855887,0.8436757473614411,0.9998708468021669,0.0011448758627457395,0.02045412643383137,0.9988551241372543,0.9795458735661686,0.9814674956867085
hex,40,3,1818,1212,16.92189121246338,1.5,121940,81,1083903,22836,1228760,0.0009863602330805038,0.0014795403496207558,7.472435017491033e-05,0.15773332596562967,0.8422666740343703,0.9999252756498251,0.0006638201621032445,0.020633591117688994,0.9993361798378968,0.979366408882311,0.981349490543312
hex,40,4,1818,1212,31.414729595184326,1.5,121888,36,1083948,22888,1228760,0.0009863602330805038,0.0014795403496207558,3.321082229996015e-05,0.15809250151958887,0.8419074984804111,0.9999667891777,0.00029526590334962764,0.02067876361086918,0.9997047340966504,0.9793212363891308,0.981343793743286
hex,40,5,1818,1212,18.335537433624268,1.5,121888,36,1083948,22888,1228760,0.0009863602330805038,0.0014795403496207558,3.321082229996015e-05,0.15809250151958887,0.8419074984804111,0.9999667891777,0.00029526590334962764,0.02067876361086918,0.9997047340966504,0.9793212363891308,0.981343793743286
square,10,3,10000,12390,1.248039960861206,2.0,123448,267,1083717,21328,1228760,0.010083336046095251,0.008138285751489307,0.00024631359872470443,0.14731723490081228,0.8526827650991877,0.9997536864012753,0.002158186153659621,0.019300571469940138,0.9978418138463404,0.9806994285300599,0.9824253719196588
square,10,4,10000,12390,1.4783096313476562,2.0,123359,132,1083852,21417,1228760,0.010083336046095251,0.008138285751489307,0.00012177301509985388,0.1479319776758579,0.8520680223241421,0.9998782269849001,0.001068903806755148,0.01937718329203117,0.9989310961932448,0.9806228167079688,0.9824628080341157
square,10,5,10000,12390,1.8165292739868164,2.0,123359,132,1083852,21417,1228760,0.010083336046095251,0.008138285751489307,0.00012177301509985388,0.1479319776758579,0.8520680223241421,0.9998782269849001,0.001068903806755148,0.01937718329203117,0.9989310961932448,0.9806228167079688,0.9824628080341157
square,20,3,6230,3115,5.372156143188477,2.0,123059,183,1083801,21717,1228760,0.002535076011588919,0.005070152023177838,0.00016882168002479742,0.1500041443333149,0.8499958556666851,0.9998311783199753,0.0014848834001395628,0.019644184897939246,0.9985151165998605,0.9803558151020607,0.9821771542042385
square,20,4,6230,3115,12.484008312225342,2.0,123059,183,1083801,21717,1228760,0.002535076011588919,0.005070152023177838,0.00016882168002479742,0.1500041443333149,0.8499958556666851,0.9998311783199753,0.0014848834001395628,0.019644184897939246,0.9985151165998605,0.9803558151020607,0.9821771542042385
square,20,5,6230,3115,15.220436334609985,2.0,123059,183,1083801,21717,1228760,0.002535076011588919,0.005070152023177838,0.00016882168002479742,0.1500041443333149,0.8499958556666851,0.9998311783199753,0.0014848834001395628,0.019644184897939246,0.9985151165998605,0.9803558151020607,0.9821771542042385
square,30,3,2832,1416,13.181772232055664,2.0,121090,49,1083935,23686,1228760,0.0011523812624108858,0.0023047625248217717,4.520361924161242e-05,0.1636044648284246,0.8363955351715754,0.9999547963807583,0.00040449401101214305,0.021384571076207476,0.9995955059889878,0.9786154289237925,0.9806837787688402
square,30,4,2832,1416,1.0591552257537842,2.0,121210,89,1083895,23566,1228760,0.0011523812624108858,0.0023047625248217717,8.21045329082348e-05,0.1627755981654418,0.8372244018345583,0.9999178954670918,0.0007337241032489963,0.02127930464368497,0.999266275896751,0.978720695356315,0.980748885054852
square,30,5,2832,1416,3.2614753246307373,2.0,121210,89,1083895,23566,1228760,0.0011523812624108858,0.0023047625248217717,8.21045329082348e-05,0.1627755981654418,0.8372244018345583,0.9999178954670918,0.0007337241032489963,0.02127930464368497,0.999266275896751,0.978720695356315,0.980748885054852
square,40,3,1496,748,8.34179162979126,2.0,121411,0,1083984,23365,1228760,0.0006087437742114001,0.0012174875484228002,0.0,0.16138724650494557,0.8386127534950545,1.0,0.0,0.02109994229461534,1.0,0.9789000577053847,0.9809848953416452
square,40,4,1496,748,11.062950849533081,2.0,121411,0,1083984,23365,1228760,0.0006087437742114001,0.0012174875484228002,0.0,0.16138724650494557,0.8386127534950545,1.0,0.0,0.02109994229461534,1.0,0.9789000577053847,0.9809848953416452
square,40,5,1496,748,7.647709846496582,2.0,121411,0,1083984,23365,1228760,0.0006087437742114001,0.0012174875484228002,0.0,0.16138724650494557,0.8386127534950545,1.0,0.0,0.02109994229461534,1.0,0.9789000577053847,0.9809848953416452
hex,10,3,10000,18275,0.88498854637146,2.0,123231,183,1083801,21545,1228760,0.014872717210846707,0.008138285751489307,0.00016882168002479742,0.1488161021163729,0.8511838978836271,0.9998311783199753,0.0014828139433127523,0.019491634293696273,0.9985171860566873,0.9805083657063037,0.982317132719164
hex,10,4,10000,18275,1.2590413093566895,2.0,123536,202,1083782,21240,1228760,0.014872717210846707,0.008138285751489307,0.00018634961401644304,0.14670939934795824,0.8532906006520418,0.9998136503859836,0.0016324815335628504,0.01922133676976567,0.9983675184664371,0.9807786632302343,0.9825498876916566
hex,10,5,10000,18275,1.7034597396850586,2.0,123547,194,1083790,21229,1228760,0.014872717210846707,0.008138285751489307,0.00017896943128311858,0.14663341990385148,0.8533665800961485,0.9998210305687169,0.0015677907888250458,0.01921143437352661,0.9984322092111749,0.9807885656264734,0.9825653504345845
hex,20,3,9776,4888,8.558738708496094,2.0,122259,130,1083854,22517,1228760,0.003977994075327973,0.007955988150655947,0.00011992796941652276,0.15552992208653368,0.8444700779134663,0.9998800720305835,0.0010621869612465172,0.02035212419703698,0.9989378130387535,0.979647875802963,0.9815692242586022
hex,20,4,9776,4888,3.4256162643432617,2.0,122551,156,1083828,22225,1228760,0.003977994075327973,0.007955988150655947,0.0001439135632998273,0.15351301320660882,0.8464869867933912,0.9998560864367002,0.0012713211145248438,0.020093973796915698,0.9987286788854751,0.9799060262030843,0.9817857026595918
hex,20,5,9776,4888,15.732171535491943,2.0,122551,156,1083828,22225,1228760,0.003977994075327973,0.007955988150655947,0.0001439135632998273,0.15351301320660882,0.8464869867933912,0.9998560864367002,0.0012713211145248438,0.020093973796915698,0.9987286788854751,0.9799060262030843,0.9817857026595918
hex,30,3,4216,2108,16.128180980682373,2.0,122144,140,1083844,22632,1228760,0.0017155506364139458,0.0034311012728278916,0.00012915319783317835,0.15632425263855887,0.8436757473614411,0.9998708468021669,0.0011448758627457395,0.02045412643383137,0.9988551241372543,0.9795458735661686,0.9814674956867085
hex,30,4,4216,2108,3.1950502395629883,2.0,121925,73,1083911,22851,1228760,0.0017155506364139458,0.0034311012728278916,6.734416744158585e-05,0.1578369342985025,0.8421630657014975,0.9999326558325584,0.0005983704650895916,0.020646715373314226,0.9994016295349104,0.9793532846266858,0.981343793743286
hex,30,5,4216,2108,5.717223882675171,2.0,122144,140,1083844,22632,1228760,0.0017155506364139458,0.0034311012728278916,0.00012915319783317835,0.15632425263855887,0.8436757473614411,0.9998708468021669,0.0011448758627457395,0.02045412643383137,0.9988551241372543,0.9795458735661686,0.9814674956867085
hex,40,3,2424,1212,1.05881667137146,2.0,121940,81,1083903,22836,1228760,0.0009863602330805038,0.0019727204661610077,7.472435017491033e-05,0.15773332596562967,0.8422666740343703,0.9999252756498251,0.0006638201621032445,0.020633591117688994,0.9993361798378968,0.979366408882311,0.981349490543312
hex,40,4,2424,1212,5.691991090774536,2.0,121888,36,1083948,22888,1228760,0.0009863602330805038,0.0019727204661610077,3.321082229996015e-05,0.15809250151958887,0.8419074984804111,0.9999667891777,0.00029526590334962764,0.02067876361086918,0.9997047340966504,0.9793212363891308,0.981343793743286
hex,40,5,2424,1212,5.21156644821167,2.0,121888,36,1083948,22888,1228760,0.0009863602330805038,0.0019727204661610077,3.321082229996015e-05,0.15809250151958887,0.8419074984804111,0.9999667891777,0.00029526590334962764,0.02067876361086918,0.9997047340966504,0.9793212363891308,0.981343793743286
