GridType,SeedSpacing,k,nTrain,Superpixels,Time,TrainingPrSuperpixels,TP,FP,TN,FN,TotalPixels,SuperpixelsProportion,TrainingPrPixels,FPR,FNR,Sensitivity,Specificity,FDR,FOR,Precision,NPV,Accuracy
hex,20,5,202,270,2.727440595626831,0.75,12626,228,90483,30,103367,0.0026120522023469774,0.001954202018052183,0.002513476866091213,0.002370417193426043,0.997629582806574,0.9974865231339088,0.01773766920802863,0.00033144410195220576,0.9822623307919713,0.9996685558980478,0.9975040390066462
hex,30,3,94,126,2.9300341606140137,0.75,12656,10884,79827,0,103367,0.0012189576944285894,0.000909381137113392,0.11998544829182789,0.0,1.0,0.8800145517081721,0.46236193712829227,0.0,0.5376380628717077,1.0,0.8947052734431685
hex,30,4,94,126,2.3295950889587402,0.75,12656,10702,80009,0,103367,0.0012189576944285894,0.000909381137113392,0.11797907640749193,0.0,1.0,0.882020923592508,0.45817278876616147,0.0,0.5418272112338385,1.0,0.8964659901128987
hex,30,5,94,126,3.231360673904419,0.75,12656,9817,80894,0,103367,0.0012189576944285894,0.000909381137113392,0.10822281751937472,0.0,1.0,0.8917771824806253,0.4368353134872959,0.0,0.5631646865127041,1.0,0.9050277167761471
hex,40,3,49,65,2.924022912979126,0.75,12654,530,90181,2,103367,0.0006288273820464946,0.00047403910338889585,0.0058427313115278195,0.00015802781289506955,0.9998419721871049,0.9941572686884722,0.040200242718446605,2.2177128727143695e-05,0.9597997572815534,0.9999778228712729,0.9948532897346348
hex,40,4,49,65,2.270993232727051,0.75,12654,341,90370,2,103367,0.0006288273820464946,0.00047403910338889585,0.003759191277794314,0.00015802781289506955,0.9998419721871049,0.9962408087222057,0.02624086186994998,2.213074846191298e-05,0.97375913813005,0.9999778692515381,0.9966817262762777
hex,40,5,49,65,2.6920323371887207,0.75,12654,341,90370,2,103367,0.0006288273820464946,0.00047403910338889585,0.003759191277794314,0.00015802781289506955,0.9998419721871049,0.9962408087222057,0.02624086186994998,2.213074846191298e-05,0.97375913813005,0.9999778692515381,0.9966817262762777
square,10,3,1141,1426,2.976968765258789,0.8,12544,306,90405,112,103367,0.01379550533535848,0.011038339121770003,0.0033733505308066276,0.008849557522123894,0.9911504424778761,0.9966266494691933,0.023813229571984437,0.0012373366328976877,0.9761867704280156,0.9987626633671023,0.9959561562200703
square,10,4,1141,1426,2.6036264896392822,0.8,12544,306,90405,112,103367,0.01379550533535848,0.011038339121770003,0.0033733505308066276,0.008849557522123894,0.9911504424778761,0.9966266494691933,0.023813229571984437,0.0012373366328976877,0.9761867704280156,0.9987626633671023,0.9959561562200703
square,10,5,1141,1426,2.981633186340332,0.8,12532,212,90499,124,103367,0.01379550533535848,0.011038339121770003,0.002337092524611128,0.009797724399494312,0.9902022756005057,0.9976629074753889,0.016635279347143754,0.0013683060591682024,0.9833647206528563,0.9986316939408318,0.9967494461481904
square,20,3,276,345,2.155881881713867,0.8,12656,9823,80888,0,103367,0.003337622258554471,0.002670097806843577,0.10828896164742975,0.0,1.0,0.8917110383525703,0.436985631033409,0.0,0.563014368966591,1.0,0.9049696711716505
square,20,4,276,345,2.3101389408111572,0.8,12656,9075,81636,0,103367,0.003337622258554471,0.002670097806843577,0.10004299368323577,0.0,1.0,0.8999570063167642,0.4176061847130827,0.0,0.5823938152869172,1.0,0.9122060231988932
square,20,5,276,345,2.889214515686035,0.8,12626,198,90513,30,103367,0.003337622258554471,0.002670097806843577,0.002182756225816053,0.002370417193426043,0.997629582806574,0.9978172437741839,0.015439800374298191,0.00033133428315827837,0.9845601996257018,0.9996686657168418,0.9977942670291292
square,30,3,128,160,2.806549310684204,0.8,12656,10287,80424,0,103367,0.0015478827865759866,0.0012383062292607892,0.11340410755035221,0.0,1.0,0.8865958924496478,0.44837205247788,0.0,0.55162794752212,1.0,0.9004808110905802
square,30,4,128,160,2.751551866531372,0.8,12656,8877,81834,0,103367,0.0015478827865759866,0.0012383062292607892,0.09786023745741972,0.0,1.0,0.9021397625425803,0.412250963637208,0.0,0.587749036362792,1.0,0.9141215281472811
square,30,5,128,160,2.810433864593506,0.8,12656,340,90371,0,103367,0.0015478827865759866,0.0012383062292607892,0.0037481672564518083,0.0,1.0,0.9962518327435482,0.02616189596799015,0.0,0.9738381040320099,1.0,0.9967107490785261
square,40,3,77,96,2.571162223815918,0.8,12656,9089,81622,0,103367,0.0009287296719455919,0.0007449185910396935,0.10019732998203085,0.0,1.0,0.8998026700179691,0.41798114509082546,0.0,0.5820188549091745,1.0,0.9120705834550679
square,40,4,77,96,2.4365594387054443,0.8,12656,9089,81622,0,103367,0.0009287296719455919,0.0007449185910396935,0.10019732998203085,0.0,1.0,0.8998026700179691,0.41798114509082546,0.0,0.5820188549091745,1.0,0.9120705834550679
square,40,5,77,96,2.8343961238861084,0.8,12616,231,90480,40,103367,0.0009287296719455919,0.0007449185910396935,0.0025465489301187286,0.0031605562579013905,0.9968394437420987,0.9974534510698813,0.017980851560675644,0.0004418912947414936,0.9820191484393244,0.9995581087052585,0.9973782735302369
hex,10,3,816,1020,2.402517795562744,0.8,12539,354,90357,117,103367,0.009867752764421913,0.007894202211537532,0.003902503555246883,0.009244627054361567,0.9907553729456384,0.9960974964447531,0.027456759481889397,0.0012931892035280854,0.9725432405181106,0.9987068107964719,0.9954434200470169
hex,10,4,816,1020,2.731841802597046,0.8,12539,354,90357,117,103367,0.009867752764421913,0.007894202211537532,0.003902503555246883,0.009244627054361567,0.9907553729456384,0.9960974964447531,0.027456759481889397,0.0012931892035280854,0.9725432405181106,0.9987068107964719,0.9954434200470169
hex,10,5,816,1020,2.840010404586792,0.8,12539,354,90357,117,103367,0.009867752764421913,0.007894202211537532,0.003902503555246883,0.009244627054361567,0.9907553729456384,0.9960974964447531,0.027456759481889397,0.0012931892035280854,0.9725432405181106,0.9987068107964719,0.9954434200470169
hex,20,3,216,270,2.8561995029449463,0.8,12656,9709,81002,0,103367,0.0026120522023469774,0.002089641761877582,0.10703222321438415,0.0,1.0,0.8929677767856159,0.4341158059467919,0.0,0.5658841940532081,1.0,0.906072537657086
hex,20,4,216,270,2.275416374206543,0.8,12626,228,90483,30,103367,0.0026120522023469774,0.002089641761877582,0.002513476866091213,0.002370417193426043,0.997629582806574,0.9974865231339088,0.01773766920802863,0.00033144410195220576,0.9822623307919713,0.9996685558980478,0.9975040390066462
hex,20,5,216,270,2.7170498371124268,0.8,12626,228,90483,30,103367,0.0026120522023469774,0.002089641761877582,0.002513476866091213,0.002370417193426043,0.997629582806574,0.9974865231339088,0.01773766920802863,0.00033144410195220576,0.9822623307919713,0.9996685558980478,0.9975040390066462
hex,30,3,101,126,3.3827195167541504,0.8,12656,10884,79827,0,103367,0.0012189576944285894,0.0009771010090260915,0.11998544829182789,0.0,1.0,0.8800145517081721,0.46236193712829227,0.0,0.5376380628717077,1.0,0.8947052734431685
hex,30,4,101,126,2.3535072803497314,0.8,12656,10884,79827,0,103367,0.0012189576944285894,0.0009771010090260915,0.11998544829182789,0.0,1.0,0.8800145517081721,0.46236193712829227,0.0,0.5376380628717077,1.0,0.8947052734431685
hex,30,5,101,126,2.777815580368042,0.8,12656,9817,80894,0,103367,0.0012189576944285894,0.0009771010090260915,0.10822281751937472,0.0,1.0,0.8917771824806253,0.4368353134872959,0.0,0.5631646865127041,1.0,0.9050277167761471
hex,40,3,52,65,2.6018898487091064,0.8,12654,530,90181,2,103367,0.0006288273820464946,0.0005030619056371956,0.0058427313115278195,0.00015802781289506955,0.9998419721871049,0.9941572686884722,0.040200242718446605,2.2177128727143695e-05,0.9597997572815534,0.9999778228712729,0.9948532897346348
hex,40,4,52,65,2.480635166168213,0.8,12654,341,90370,2,103367,0.0006288273820464946,0.0005030619056371956,0.003759191277794314,0.00015802781289506955,0.9998419721871049,0.9962408087222057,0.02624086186994998,2.213074846191298e-05,0.97375913813005,0.9999778692515381,0.9966817262762777
hex,40,5,52,65,3.1218318939208984,0.8,12654,341,90370,2,103367,0.0006288273820464946,0.0005030619056371956,0.003759191277794314,0.00015802781289506955,0.9998419721871049,0.9962408087222057,0.02624086186994998,2.213074846191298e-05,0.97375913813005,0.9999778692515381,0.9966817262762777
square,10,3,1283,1426,3.591552972793579,0.9,12544,306,90405,112,103367,0.01379550533535848,0.012412085094856192,0.0033733505308066276,0.008849557522123894,0.9911504424778761,0.9966266494691933,0.023813229571984437,0.0012373366328976877,0.9761867704280156,0.9987626633671023,0.9959561562200703
square,10,4,1283,1426,2.6481544971466064,0.9,12544,306,90405,112,103367,0.01379550533535848,0.012412085094856192,0.0033733505308066276,0.008849557522123894,0.9911504424778761,0.9966266494691933,0.023813229571984437,0.0012373366328976877,0.9761867704280156,0.9987626633671023,0.9959561562200703
square,10,5,1283,1426,4.735489130020142,0.9,12544,306,90405,112,103367,0.01379550533535848,0.012412085094856192,0.0033733505308066276,0.008849557522123894,0.9911504424778761,0.9966266494691933,0.023813229571984437,0.0012373366328976877,0.9761867704280156,0.9987626633671023,0.9959561562200703
